ctry,year,gdp_pc,urban,lit,Ex,water,sewage,elec,us_aid,tfr,gyear,y,wy,max_le,ctry_year,igdp_pc,iurban,ilit,itfr,iwater,isewage,ielec,igdp_log,iurban_log,ilit_log,iwater_log,isewage_log,ielec_log,zyear
Costa_Rica,1939,1867.21313476563,,,45.0995903015137,,,,,,1950,0.56570451846179,-0.181485733983917,79.7228744506836,Costa_Rica.1950,1867.21313476563,26.5836792233545,72.4,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.378700475720764,-0.476183386437737,0.169739708795952,0.163394012133032,-0.139390825811534,-0.0375161210421711,-0.699466605435791
Cuba,1939,1410.94067382813,,,45.1057739257813,,,,,,1950,0.570479125815173,-0.168318138794883,79.0664756774902,Cuba.1950,1410.94067382813,46.0849299120154,75.6491432961517,4.09999990463257,89.5,81.5,94.1600036621094,-0.658890866210885,0.0740051457161042,0.213639525002832,0.294534012625478,0.537931276747036,0.335094071237509,-0.699466605435791
Dominican_Republic,1939,,,,42.1505088806152,,,,,,1950,0.558235379920665,-0.202143023517729,75.5066955566406,Dominican_Republic.1950,1026.78833007813,18.3195311717473,29.4041014617693,7.40000009536743,53.5999984741211,23.2999992370605,61.7999992370606,-0.976711688098654,-0.84851308303008,-0.731332420478713,-0.218155573046466,-0.714218415672309,-0.0859980784885757,-0.699466605435791
El_Salvador,1939,1035.40368652344,,,31.2397956848145,,,,,,1950,0.446201708720721,-0.526015823394558,70.0127208709717,El_Salvador.1950,1035.40368652344,37,34.3,6.5,74.8000030517578,50,77,-0.968356106756225,-0.145562938242554,-0.577321236423825,0.115113313124001,0.0493512619283649,0.133903991246762,-0.699466605435791
Guatemala,1939,2456.744140625,,,32.4725694656372,,,,,,1950,0.46466193867566,-0.470232709372357,69.8842895507813,Guatemala.1950,2456.744140625,24.3733585185145,23.5,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.104310539471043,-0.562990179100674,-0.955466169445606,-0.263965065708709,-0.972299985603616,-0.631953558511425,-0.699466605435791
Honduras,1939,1115.17858886719,,,36.5768642425537,,,,,,1950,0.490371666979179,-0.394416008270953,74.5900848388672,Honduras.1950,1115.17858886719,31,34.7798624156023,7.5,72.8000030517578,48.2000007629395,74.5899963378906,-0.894132931243965,-0.322493646401632,-0.563428037525529,0.088011384467058,0.012687293385393,0.102104970263629,-0.699466605435791
Mexico,1939,1858.03356933594,,,36.4298667907715,,,,,,1950,0.480940953995881,-0.421994518982003,75.7470672607422,Mexico.1950,1858.03356933594,34.5380239290171,44.8318519923775,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.383628785032033,-0.21441999089296,-0.309547721830014,0.210666532108589,0.32546672116314,0.346498568581769,-0.699466605435791
Panama,1939,,,,38.2658824920654,,,,,,1950,0.478293033912423,-0.429784620134753,80.0051010131836,Panama.1950,2112.51586914063,30.2384780762407,57.9566908916411,5.69999980926514,75.3000030517578,42.4000015258789,65.3000030517578,-0.255267900477705,-0.347365629008593,-0.0527705677399579,0.121775562678508,-0.11552334527416,-0.0309093475901152,-0.699466605435791
Peru,1939,1904.54406738281,,,34.4780673980713,,,,,,1950,0.464464823966126,-0.470822039177354,74.2318161010742,Peru.1950,1904.54406738281,33.1119970039253,41.3924696994325,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-0.358904847491555,-0.2565851869234,-0.389367617626739,-0.176140205197697,-0.141809262005904,-0.203113826527638,-0.699466605435791
Uruguay,1939,3691.87231445313,,,54.7561836242676,,,,,,1950,0.710908436956762,0.215927025846451,77.0228355407715,Uruguay.1950,3691.87231445313,54.170859349609,80.5,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.30298623894033,0.235662262596813,0.275790593828798,0.225142019201479,0.650383120118247,0.16371495978848,-0.699466605435791
Venezuela,1939,4305.361328125,,,38.4912014007568,,,,,,1950,0.520463154675657,-0.307973836148931,73.9556701660156,Venezuela.1950,4305.361328125,32.9321691078809,41.2934996368944,6.5,89.9000015258789,82,98.9899978637695,0.456713573840601,-0.262030886401203,-0.391761496796229,0.298993345795312,0.544047503764472,0.385117382744529,-0.699466605435791
Argentina,1940,4161.43359375,,82,54.8378658294678,,,,,,1950,0.720267222953013,0.242099152691881,76.1354454040527,Argentina.1950,4161.43359375,56.8481649032095,82,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.422712136071745,0.283903089161846,0.294252656668534,0.233490272348795,0.445439249297388,0.188490554400447,-0.666627463958088
Bolivia,1940,,,28,34.7760429382324,,,,,,1950,0.490860869676745,-0.392992279352704,70.847046661377,Bolivia.1950,1689.82458496094,29.4889186403882,28,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.372466297419998,-0.780262080420516,-0.520875532927193,-1.19544356340878,-0.649708036184003,-0.666627463958088
Brazil,1940,1249.72033691406,,44,43.1452503204346,,,,,,1950,0.591124169285121,-0.111665057117062,72.9884727478027,Brazil.1950,1249.72033691406,32.1759634777673,44,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-0.780227696903848,-0.285261152933975,-0.328276956677458,-1.08042819009488,-0.794153789579425,-0.603317215077908,-0.666627463958088
Chile,1940,3236.21484375,,73,39.2313556671143,,,,,,1950,0.497322266047203,-0.374248454390402,78.8851783752441,Chile.1950,3236.21484375,50.09468671243,73,5,79.8000030517578,50.2999992370606,74.4300003051758,0.17125689603902,0.157434097935844,0.177992850552672,0.17981893004301,0.0553333184381302,0.0999576598650691,-0.666627463958088
Colombia,1940,1895.13732910156,,57,38.4482898712158,,,,,,1950,0.512457938386734,-0.330758394902825,75.0272109985352,Colombia.1950,1895.13732910156,29.7237184857163,57,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-0.363856187626404,-0.36453552157853,-0.0694153227611691,0.0183314443817624,0.159102112214734,-0.0996835342470241,-0.666627463958088
Costa_Rica,1940,1762.90319824219,,73,46.2441692352295,,,,,,1950,0.580061488673944,-0.1419703520866,79.7228744506836,Costa_Rica.1950,1762.90319824219,27.4192377727635,73,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.436185498216233,-0.445235975360596,0.177992850552672,0.163394012133032,-0.139390825811534,-0.0375161210421711,-0.666627463958088
Cuba,1940,1208.0595703125,,76,45.9521942138672,,,,,,1950,0.581184298656548,-0.13888936734702,79.0664756774902,Cuba.1950,1208.0595703125,46.9146981315815,76,4.09999990463257,89.5,81.5,94.1600036621094,-0.814132081248545,0.0918501684656015,0.218266749690612,0.294534012625478,0.537931276747036,0.335094071237509,-0.666627463958088
Dominican_Republic,1940,,,30,42.3249568939209,,,,,,1950,0.560545744743541,-0.195745272005625,75.5066955566406,Dominican_Republic.1950,1026.78833007813,18.7919538437771,30,7.40000009536743,53.5999984741211,23.2999992370605,61.7999992370606,-0.976711688098654,-0.823052059696601,-0.711269208933564,-0.218155573046466,-0.714218415672309,-0.0859980784885757,-0.666627463958088
El_Salvador,1940,1111.04296875,,35,32.165675163269,,,,,,1950,0.459426155177543,-0.485931359855465,70.0127208709717,El_Salvador.1950,1111.04296875,37,35,6.5,74.8000030517578,50,77,-0.897848307065733,-0.145562938242554,-0.557118529106306,0.115113313124001,0.0493512619283649,0.133903991246762,-0.666627463958088
Guatemala,1940,2742.27270507813,,24,32.6939210891724,,,,,,1950,0.467829340461641,-0.460780608400608,69.8842895507813,Guatemala.1950,2742.27270507813,24.3648042720431,24,7.09999990463257,51.2000007629395,18,35.7999992370605,0.00563953828293506,-0.563341207784128,-0.934412760247774,-0.263965065708709,-0.972299985603616,-0.631953558511425,-0.666627463958088
Honduras,1940,1160,,35,37.069414138794,,,,,,1950,0.496975090172815,-0.375252751146045,74.5900848388672,Honduras.1950,1160,31,35,7.5,72.8000030517578,48.2000007629395,74.5899963378906,-0.854727487599639,-0.322493646401632,-0.557118529106306,0.088011384467058,0.012687293385393,0.102104970263629,-0.666627463958088
Mexico,1940,1851.958984375,,46,37.0847625732422,,,,,,1950,0.489586777605346,-0.39670165754437,75.7470672607422,Mexico.1950,1851.958984375,35.3048811212101,46,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.386903503404933,-0.192459621118301,-0.283825194106624,0.210666532108589,0.32546672116314,0.346498568581769,-0.666627463958088
Nicaragua,1940,1372.28918457031,,39,34.3968257904053,,,,,,1950,0.482244168150769,-0.418168179146204,71.3265769958496,Nicaragua.1950,1372.28918457031,35,39,7.30000019073486,37.9000015258789,18.5,40.5999984741211,-0.68666720969846,-0.201132789397365,-0.448904944466073,-0.564753460306295,-0.944901011415502,-0.50613340158246,-0.666627463958088
Panama,1940,,,59,39.4048805236816,,,,,,1950,0.492529601546136,-0.388140699152475,80.0051010131836,Panama.1950,2112.51586914063,30.7615561222986,59,5.69999980926514,75.3000030517578,42.4000015258789,65.3000030517578,-0.255267900477705,-0.330215118377473,-0.0349291466899997,0.121775562678508,-0.11552334527416,-0.0309093475901152,-0.666627463958088
Peru,1940,1910.71423339844,,42,34.610466003418,,,,,,1950,0.466248406967334,-0.465494244080219,74.2318161010742,Peru.1950,1910.71423339844,33.9231734961189,42,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-0.355670376371413,-0.232382486081154,-0.374796972312351,-0.176140205197697,-0.141809262005904,-0.203113826527638,-0.666627463958088
Uruguay,1940,3660.55981445313,,81,54.5347194671631,,,,,,1950,0.708033131788501,0.207920220731266,77.0228355407715,Uruguay.1950,3660.55981445313,54.8231622248702,81,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.294468597767589,0.247631922105137,0.28198256407672,0.225142019201479,0.650383120118247,0.16371495978848,-0.666627463958088
Venezuela,1940,4045.16650390625,,42,39.6502742767334,,,,,,1950,0.536135690309161,-0.263753061204214,73.9556701660156,Venezuela.1950,4045.16650390625,33.6594237546914,42,6.5,89.9000015258789,82,98.9899978637695,0.394375219839379,-0.240187781857964,-0.374796972312351,0.298993345795312,0.544047503764472,0.385117382744529,-0.666627463958088
Argentina,1941,4303.95947265625,,,55.2185897827149,,,,,,1950,0.72526783667802,0.256159367286053,76.1354454040527,Argentina.1950,4303.95947265625,57.5428412427885,82.6437652921061,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.456387913892835,0.296048884585294,0.30207279576371,0.233490272348795,0.445439249297388,0.188490554400447,-0.633788322480385
Bolivia,1941,,,,34.9696559906006,,,,,,1950,0.493593701340054,-0.385050947075882,70.847046661377,Bolivia.1950,1689.82458496094,30.0384707690045,28.3485256949615,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.354001931777819,-0.767891565479261,-0.520875532927193,-1.19544356340878,-0.649708036184003,-0.633788322480385
Brazil,1941,1306.92431640625,,,43.5114154815674,,,,,,1950,0.596140922579823,-0.097955467341324,72.9884727478027,Brazil.1950,1306.92431640625,32.5249817277116,44.4471901772762,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-0.735470966098104,-0.274472388280479,-0.318164843743485,-1.08042819009488,-0.794153789579425,-0.603317215077908,-0.633788322480385
Chile,1941,3140.7236328125,,,39.8410301208496,,,,,,1950,0.505050897284306,-0.351971245839405,78.8851783752441,Chile.1950,3140.7236328125,50.7456065894825,73.393177434646,5,79.8000030517578,50.2999992370606,74.4300003051758,0.141305736960987,0.170344193622379,0.183364390222925,0.17981893004301,0.0553333184381302,0.0999576598650691,-0.633788322480385
Colombia,1941,1877.19714355469,,,39.1737289428711,,,,,,1950,0.522126951295523,-0.303255822527152,75.0272109985352,Colombia.1950,1877.19714355469,30.1689303661319,57.5,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-0.373367709433039,-0.349668251903072,-0.0606816427924146,0.0183314443817624,0.159102112214734,-0.0996835342470241,-0.633788322480385
Costa_Rica,1941,1942.85717773438,,,46.0195198059082,,,,,,1950,0.577243609478429,-0.149708191744132,79.7228744506836,Costa_Rica.1950,1942.85717773438,28.2622455117874,73.6,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.338987831079703,-0.414954017771266,0.186178435139111,0.163394012133032,-0.139390825811534,-0.0375161210421711,-0.633788322480385
Cuba,1941,1598.70544433594,,,46.822244644165,,,,,,1950,0.592188335738544,-0.108755362352591,79.0664756774902,Cuba.1950,1598.70544433594,47.7398734153554,76.2910417040373,4.09999990463257,89.5,81.5,94.1600036621094,-0.533953288258092,0.109286118477772,0.222088931942457,0.294534012625478,0.537931276747036,0.335094071237509,-0.633788322480385
Dominican_Republic,1941,,,,42.5003490447998,,,,,,1950,0.562868613590944,-0.189320222005952,75.5066955566406,Dominican_Republic.1950,1026.78833007813,19.2724931260574,30.7652483847724,7.40000009536743,53.5999984741211,23.2999992370605,61.7999992370606,-0.976711688098654,-0.797801998206603,-0.686080836820631,-0.218155573046466,-0.714218415672309,-0.0859980784885757,-0.633788322480385
El_Salvador,1941,1073.939453125,,,33.8936443328857,,,,,,1950,0.484106943870233,-0.412707585833747,70.0127208709717,El_Salvador.1950,1073.939453125,37,35.7,6.5,74.8000030517578,50,77,-0.931813873336764,-0.145562938242554,-0.537315901810126,0.115113313124001,0.0493512619283649,0.133903991246762,-0.633788322480385
Guatemala,1941,2824.88891601563,,,32.9557132720947,,,,,,1950,0.471575421084413,-0.449643993690216,69.8842895507813,Guatemala.1950,2824.88891601563,24.3677220963356,24.5,7.09999990463257,51.2000007629395,18,35.7999992370605,0.0353215493429904,-0.563221459250105,-0.913793473045038,-0.263965065708709,-0.972299985603616,-0.631953558511425,-0.633788322480385
Honduras,1941,1137.60681152344,,,36.986406326294,,,,,,1950,0.495862237000985,-0.378474101322603,74.5900848388672,Honduras.1950,1137.60681152344,31,35.5,7.5,72.8000030517578,48.2000007629395,74.5899963378906,-0.874220725042911,-0.322493646401632,-0.542933894114349,0.088011384467058,0.012687293385393,0.102104970263629,-0.633788322480385
Mexico,1941,1949.46313476563,,,37.7434253692627,,,,,,1950,0.49828233269203,-0.371472847368063,75.7470672607422,Mexico.1950,1949.46313476563,36.0724712128773,47.2482996088039,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.335593473553336,-0.170950846732966,-0.257049924418782,0.210666532108589,0.32546672116314,0.346498568581769,-0.633788322480385
Nicaragua,1941,1483.33337402344,,,34.322639465332,,,,,,1950,0.481204074426973,-0.421221571576553,71.3265769958496,Nicaragua.1950,1483.33337402344,35,38.6782241728562,7.30000019073486,37.9000015258789,18.5,40.5999984741211,-0.608855657776343,-0.201132789397365,-0.457189831797333,-0.564753460306295,-0.944901011415502,-0.50613340158246,-0.633788322480385
Panama,1941,,,,40.6457214355469,,,,,,1950,0.508039124015969,-0.343397641562069,80.0051010131836,Panama.1950,2112.51586914063,31.2847715933453,59.9407371090015,5.69999980926514,75.3000030517578,42.4000015258789,65.3000030517578,-0.255267900477705,-0.313349402299118,-0.0191102313353424,0.121775562678508,-0.11552334527416,-0.0309093475901152,-0.633788322480385
Peru,1941,1880.4580078125,,,33.5840559005737,,,,,,1950,0.452421315610083,-0.50708411222974,74.2318161010742,Peru.1950,1880.4580078125,34.7343402288477,42.9,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-0.371632124370013,-0.208752021341572,-0.353594764661748,-0.176140205197697,-0.141809262005904,-0.203113826527638,-0.633788322480385
Uruguay,1941,3682.43579101563,,,55.5873928070068,,,,,,1950,0.72170016095528,0.246122453455161,77.0228355407715,Uruguay.1950,3682.43579101563,55.5029104436878,81.5,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.30042694023642,0.259954608917467,0.288136429651098,0.225142019201479,0.650383120118247,0.16371495978848,-0.633788322480385
Venezuela,1941,3902.61499023438,,,40.9089508056641,,,,,,1950,0.553155028057101,-0.216237995339807,73.9556701660156,Venezuela.1950,3902.61499023438,34.4171820016999,42.7540174991259,6.5,89.9000015258789,82,98.9899978637695,0.358499346042585,-0.217924934410837,-0.357003423040732,0.298993345795312,0.544047503764472,0.385117382744529,-0.633788322480385
Argentina,1942,4284.201171875,,,55.6024436950684,,,,,,1950,0.730309560809486,0.270393863288295,76.1354454040527,Argentina.1950,4284.201171875,58.2357870196722,83.2849060206374,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.451786617652777,0.30801921212399,0.309800741925888,0.233490272348795,0.445439249297388,0.188490554400447,-0.600949181002683
Bolivia,1942,,,,35.1645050048828,,,,,,1950,0.496343978499998,-0.377079215385713,70.847046661377,Bolivia.1950,1689.82458496094,30.5661464548086,28.7006771442265,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.336587779363948,-0.755545874232986,-0.520875532927193,-1.19544356340878,-0.649708036184003,-0.600949181002683
Brazil,1942,1229.283203125,,,43.8835830688477,,,,,,1950,0.601239913876246,-0.08403907409937,72.9884727478027,Brazil.1950,1229.283203125,32.8707722667856,44.8991946586047,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-0.79671625489217,-0.263896968908439,-0.308046732342339,-1.08042819009488,-0.794153789579425,-0.603317215077908,-0.600949181002683
Chile,1942,3225.68286132813,,,40.5057563781738,,,,,,1950,0.513477401109426,-0.327848828284742,78.8851783752441,Chile.1950,3225.68286132813,51.3987262717441,74.0123808858605,5,79.8000030517578,50.2999992370606,74.4300003051758,0.167997175062791,0.183132540561927,0.191765797882201,0.17981893004301,0.0553333184381302,0.0999576598650691,-0.600949181002683
